rumah_url,rumah_nama,rumah_lokasi,rumah_harga,rumah_kamar_tidur,rumah_kamar_mandi,rumah_luas_bangunan,rumah_luas_lahan,rumah_fully_furnished,rumah_keamanan,rumah_kolam_renang,rumah_taman,rumah_lahan_parkir,rumah_jumlah_lantai,rumah_balcony,rumah_AC
https://www.lamudi.co.id/jual-sewa-rumah-di-depok-margonda-raya-jalan-karet-166375832470.html,JUAL-SEWA_RUMAH DI DEPOK MARGONDA RAYA JALAN KARET BEJI (JUAL CEPAT),"Beji, Depok",Rp 599.000.000,2,1,50,63,,,,,,,,
https://www.lamudi.co.id/cluster-arabella-rumah-2-lantai-eksklusif-di-cilod-167099778324.html,"Cluster Arabella, Rumah 2 lantai eksklusif di Cilodong, GDC Depok","Jatimulya, Kec. Cilodong, Kota Depok, Jawa Barat 16413 Cilodong, Depok",Rp 696.276.000,3,2,56,82,,,,,,2,yes,yes
https://www.lamudi.co.id/rumah-murah-di-selatan-jakarta-1.html,Rumah murah di selatan jakarta,"Sawangan, Depok",Rp 200.000.000,2,1,27,40,,,,,1,,,
https://www.lamudi.co.id/rumah-cluster-murah-dekat-stasiun-akses-pintu-tol-167035284897.html,Rumah Cluster Murah Dekat Stasiun Akses Pintu Tol Di Pancoranmas Depok,"Pancoran Mas, Depok",Rp 749.500.000,3,2,60,52,,yes,,yes,,,yes,yes
https://www.lamudi.co.id/jual-rumah-di-dalam-cluster-harga-berpariasi-di-te-166451232096.html,jual rumah di dalam cluster harga berpariasi di tengah kota depok,"Depok, Depok",Rp 320.000.000,2,1,50,60,,,,,,,,
https://www.lamudi.co.id/rumah-akses-mobil-harga-akses-motor-pondok-rajeg-167119103355.html,RUMAH AKSES MOBIL. HARGA AKSES MOTOR. PONDOK RAJEG,"Cilodong, Depok",Rp 285.000.000,2,1,36,45,,yes,,,,,,
https://www.lamudi.co.id/tanpa-dp-bisa-kpr-rumah-milenial-dekat-mm2100-165846947975.html,RUMAH PREMIUM SIAP HUNI DEKAT TOL DESARI DAN STASIUN DEPOK,"Jalan Raya Sawangan, Depok, Indonesia Sawangan, Depok",Rp 968.000.000,2,1,50,90,,yes,yes,yes,1,1,,yes
https://www.lamudi.co.id/pool-dekattol-rumah-siap-huni-komplek-megapolitan-167051347358.html,POOL DEKATTOL RUMAH SIAP HUNI KOMPLEK MEGAPOLITAN CINERE ESTATE,"Cinere, Depok",Rp 4.900.000.000,3,3,180,668,,yes,yes,yes,4,1,,yes
https://www.lamudi.co.id/rumah-murah-citayam-depok-bojonggede-167197703332.html,rumah murah citayam Depok Bojonggede,"Citayam, Depok",Rp 195.000.000,2,1,36,55,,,,,,,,
https://www.lamudi.co.id/rumah-second-murah-di-pitara-depok-harga-100-jutaa-167103110565.html,RUMAH SECOND MURAH DI PITARA DEPOK HARGA 100 JUTAAN STARTEGIS,"Pancoran Mas, Depok",Rp 165.000.000,2,1,45,45,,,,,,,,
https://www.lamudi.co.id/readynovember-rumah-baru-dekat-cita-persada.html,RUMAH BARU GAYA MINIMALIS DALAM KOMPLEK DEKAT CITA PERSADA,"Cinere, Depok",Rp 2.800.000.000,3,3,225,150,,yes,,,2,2,,
https://www.lamudi.co.id/rumah-siap-huni-jalur-grand-depok-city-167117012770.html,Rumah Siap Huni DP 0% Jalur Grand Depok City,Depok,Rp 1.250.000.000,3,3,90,108,,,,,2,,,
https://www.lamudi.co.id/rumah-modern-2-lantai-harga-terjangkau-kualitas-te-167262614458.html,Rumah Modern 2 Lantai Harga Terjangkau Kualitas Terbaik Di Sawangan,"Jl. Pertiwi Raya (Komplek Bappenas) Kedaung Cinangka Sawangan Depok Sawangan, Depok",Rp 718.726.912,3,2,65,70,,yes,yes,yes,2,,yes,yes
https://www.lamudi.co.id/promo-tahun-baru-rumah-2-lantai-harga-cuman-700-jt-167245861786.html,Promo Tahun Baru Rumah 2 Lantai Harga Cuman 700 Jtan,"Jalan. Pertiwi Raya Cinangka Kedaung Sawangan Depok Sawangan, Depok",Rp 765.410.000,3,2,63,70,,yes,yes,yes,2,,yes,yes
https://www.lamudi.co.id/jual-rumah-di-gdc-depok-dp-0-167212518365.html,JUAL RUMAH DI GDC DEPOK ( DP 0% ),"Cilodong, Depok",Rp 735.000.000,2,2,50,72,,,,,,,,
https://www.lamudi.co.id/rumah-di-depok-harrington-residence.html,Rumah di Depok Harrington Residence,"Indonesia, Depok, Jalan Bungsan Sawangan, Depok",Rp 550.000.000,2,1,46,84,,yes,yes,yes,1,,,
https://www.lamudi.co.id/dijual-rumah-di-cinere-depok-167211029775.html,Dijual Rumah Cinere Komplek Megapolitan Depok dekat pondok labu,"Cinere, Depok",Rp 13.000.000.000,5,6,2500,1125,,,,,,,,
https://www.lamudi.co.id/rumah-scandiv-dekat-stasiun-cibinong-dekat-tol-cim-166063745678.html,Rumah Scandiv dekat stasiun Cibinong dekat tol Cimanggis,"Cilangkap, Depok",Rp 506.000.000,2,2,46,40,,yes,,yes,1,,yes,
https://www.lamudi.co.id/rumah-siap-huni-nempel-kampus-ui-dan-exit-tol-cija-166814852862.html,RUMAH SIAP HUNI NEMPEL KAMPUS UI dan EXIT TOL CIJAGO BEJI DEPOK,"Beji, Depok",Rp 950.000.000,3,2,73,65,,yes,,yes,,,yes,yes
https://www.lamudi.co.id/pesona-zamzam-residance-166676385538.html,"Rumah minimalis modern Depok cicilan mulai 3jtan/Bulan,10mnt ke Stasiun Citayam","Bojong Pd. Terong, Kec. Cipayung, Kota Depok, Jawa Barat Spesifikasi Cipayung, Depok",Rp 353.000.000,2,1,36,61,,,,yes,1,1,,
https://www.lamudi.co.id/rumah-modern-minimalis-murah-tanpa-dp-166739970632.html,kredit rumah modern tanpa DP dekat boarding school alwahfi Depok sawan,"Sawangan, Depok",Rp 400.000.000,2,1,36,69,Tidak,yes,,yes,1,,,
https://www.lamudi.co.id/perumahan-2-lantai-mewah-terjangkau-di-sawangan-po-167159854815.html,Perumahan 2 Lantai Mewah Terjangkau di Sawangan - Pondok Cabe,"Jalan. Abdul Wahab Cinangka Kedaung Sawangan Sawangan, Depok",Rp 732.101.200,3,2,63,66,,yes,yes,,2,,yes,
https://www.lamudi.co.id/rumah-2-lantai-minimalis-cilodong-depok-167211090084.html,Rumah 2 lantai Minimalis Cilodong Depok,"Cilodong, Depok",Rp 570.000.000,2,2,50,40,,,,,,,,
https://www.lamudi.co.id/rumah-green-lake-cluster-cimanggis-166908958778.html,JUAL RUMAH CLUSTER DI CIMANGGIS DEPOK,"Cimanggis, Depok",Rp 1.200.000.000,3,2,90,65,,yes,yes,yes,2,,,
https://www.lamudi.co.id/rumah-dijual-depok-2-lt-akses-stasiun-bisa-kpr-all-167128563785.html,Rumah dijual depok 2 lt akses stasiun bisa kpr all in dibantu akad,"Depok Jaya, Depok",Rp 1.015.000.000,3,2,79,90,,,,,,2,,
https://www.lamudi.co.id/rumah-2-lantai-dekat-st-depok-baru-dan-tol-cijago-167033204719.html,RUMAH 2 LANTAI DEKAT ST.DEPOK BARU DAN TOL CIJAGO DAN DESARI,"Pancoran Mas, Depok",Rp 800.000.000,3,2,70,75,,,,yes,,,yes,yes
https://www.lamudi.co.id/rumah-dijual-di-depok-transsera-residence-promo-al-167031262588.html,RUMAH DIJUAL DI DEPOK LEBAR JALAN 2 MOBIL 290 JT SIAP HUNI,"Jl. Legok Semun, Pengasinan, Kec. Sawangan, Kota Depok, Jawa Barat Sawangan, Depok",Rp 299.000.000,2,1,36,85,,,,,1,,,
https://www.lamudi.co.id/rumah-2-lantai-bata-merah-dekat-stasiun-dan-tol.html,Rumah 2 Lantai Bata Merah Dekat Stasiun dan Tol,"Jalan Raya kalimulya Sukmajaya, Depok",Rp 699.000.000,3,2,60,60,,yes,,yes,2,,,
https://www.lamudi.co.id/rumah-untuk-pasangan-muda-di-dkt-exit-tol-desari-depok.html,Rumah Cluster Murah Dekat Stasiun Akses Pintu Tol Di Pancoranmas Depok,"Pancoran Mas, Depok",Rp 499.000.000,2,1,40,70,,,,yes,,,,
https://www.lamudi.co.id/rumah-tanpa-dp-di-sawangan-depok-dengan-konsep-jepang-minimalis.html,Rumah Tanpa DP di Sawangan Depok dengan Konsep Jepang Minimalis,"Depok, Depok",Rp 550.000.000,2,1,36,60,,,,yes,,,,
